img_id,comment,lat,lon,proj_type
"02e124b7ceef0272a53595ef7537308139f90a7b121fc755f852e0f6b9689b16.jpg","{"width":11000,"height":5500,"xywh":[1488,2752,96,128],"confidence":0.449,"offset":-0.36}","48.503274","7.69379","equirectangular"
"0313d380703d2973e1ecf963678ed859f1bb82793984c801c0661d722030dc7f.jpg","{"width":7680,"height":3840,"xywh":[4128,1936,96,112],"confidence":0.387,"offset":0.044}","48.520244","7.730509","equirectangular"
"0316ac27e9aa173abed9677b1597e8430430d18fca2da30a4943916e8cda4de5.jpg","{"width":11000,"height":5500,"xywh":[1168,2720,96,128],"confidence":0.377,"offset":-0.389}","48.5991089999222","7.61656","equirectangular"
"032e1909d0e11596ee39a3b4008db5d3e7560e227e45811dc36a86a880347af5.jpg","{"width":11000,"height":5500,"xywh":[6304,2592,112,160],"confidence":0.381,"offset":0.078}","48.625486","7.777589","equirectangular"
"0349cda4cb8c9fb742c955e7272cf26da1cb9a55e6e671376626f61bd4b88ce0.jpg","{"width":11000,"height":5500,"xywh":[3344,2512,112,160],"confidence":0.503,"offset":-0.191}","48.512874","7.72263","equirectangular"
"035e8aa64aee841930f518ab5de4bc5ad952c27cab2b68173d29bd4bc8321fce.jpg","{"width":7680,"height":3840,"xywh":[2416,1968,80,160],"confidence":0.238,"offset":-0.18}","48.571294","7.747834","equirectangular"
"03732d4f8e6f54469432e49af6ba95315782efb56992185fdd12249ac8e11b65.jpg","{"width":11000,"height":5500,"xywh":[5216,2864,128,160],"confidence":0.465,"offset":-0.02}","48.656091","7.723774","equirectangular"
"039dda469b87ba673fb9c70b70c550efecb97db0f56dd745be6498822af96f3b.jpg","{"width":11000,"height":5500,"xywh":[1024,2720,176,224],"confidence":0.621,"offset":-0.399}","48.600002","7.566448","equirectangular"
"03af06fc0c2bcbbac0fc346a7d27a17f5674ae84ec4ac8bf4afef576b37db13c.jpg","{"width":11000,"height":5500,"xywh":[736,2704,144,192],"confidence":0.445,"offset":-0.427}","48.5992610001306","7.616888","equirectangular"
"03b8de9082b412cb59f5338787fd724fb0710f0fb101a6efbb9e7e3cf013b1b5.jpg","{"width":11000,"height":5500,"xywh":[6784,3120,352,480],"confidence":0.681,"offset":0.133}","48.524918","7.777722","equirectangular"
"03ea0be86a13ceb0c2985f46cbb117561bbdbc18e10ff0a2a28fd0797fa8f5ad.jpg","{"width":11000,"height":5500,"xywh":[5776,2688,96,128],"confidence":0.315,"offset":0.029}","48.537518","7.746909","equirectangular"
"03f573c941e17e246316dc3dde99e3aade816b60e85cfde78587088a8b3faa70.jpg","{"width":8192,"height":4096,"xywh":[4528,2080,80,96],"confidence":0.301,"offset":0.058}","48.584956","7.725882","equirectangular"
"045d8050f3fa8951175599ebab38362d7b5df4a050f9409ff477dc920e260685.jpg","{"width":11000,"height":5500,"xywh":[960,2992,256,336],"confidence":0.287,"offset":-0.401}","48.462971","7.748615","equirectangular"
"0473d8418b529629525573a19ad5634a38b8df6afe386c67e391c35827c48c31.jpg","{"width":11000,"height":5500,"xywh":[5904,2704,80,128],"confidence":0.274,"offset":0.04}","48.584928","7.725636","equirectangular"
"04ad9d4ff0a7872b83c6c933b47a3861fd5e1128954e73e44824ba6b4aa55476.jpg","{"width":11000,"height":5500,"xywh":[4928,2560,144,176],"confidence":0.643,"offset":-0.045}","48.572452","7.752729","equirectangular"
"04b3a40a181498f5b7f57b77ea09b85b4216cfa26b11675134d58e2b7cd5a359.jpg","{"width":11000,"height":5500,"xywh":[5696,2592,96,144],"confidence":0.424,"offset":0.022}","48.555642","7.692916","equirectangular"
"04cebb7cc3cd14f1bcce06f77ce82bdc80d5be0001389d68c0647c4b08dab5de.jpg","{"width":11000,"height":5500,"xywh":[1840,2672,96,144],"confidence":0.384,"offset":-0.328}","48.584892","7.725945","equirectangular"
"04d27c7306a178b799fef85dfa3d72d12cbf11f5a3a6bb3d8c87f46ae8786bcf.jpg","{"width":11000,"height":5500,"xywh":[6720,2608,160,224],"confidence":0.678,"offset":0.118}","48.512055","7.711194","equirectangular"
"04fa60a3899aaf3c98da39e24b0ca450df94237f61948f48fd91c5b478df17fd.jpg","{"width":11000,"height":5500,"xywh":[1312,2640,144,192],"confidence":0.631,"offset":-0.374}","48.544513","7.732185","equirectangular"
"05765f8f20408d1cc78a262caf58724959aca6f64a99cf6063f1cebdce4bd014.jpg","{"width":11000,"height":5500,"xywh":[528,2608,112,160],"confidence":0.315,"offset":-0.447}","48.482425","7.67198","equirectangular"
"058a81cc9747a2dd31190f6d06f4a7fa17ef79ad85f940ab8e36fcfc6c0e63c3.jpg","{"width":11000,"height":5500,"xywh":[5760,2736,96,128],"confidence":0.359,"offset":0.028}","48.508068","7.700223","equirectangular"
"05ea50fcc39ff0989c1f23e079fe49ee0f06821aa66bbfb8457d84e21f443b4a.jpg","{"width":11000,"height":5500,"xywh":[5936,2704,128,160],"confidence":0.348,"offset":0.045}","48.492177","7.676451","equirectangular"
"05ee80de1f54329305659bd7a98f1ec4d33bde032b45eb64e0e77e7813a32ae0.jpg","{"width":11000,"height":5500,"xywh":[992,2656,128,144],"confidence":0.651,"offset":-0.404}","48.571643","7.747396","equirectangular"
"06085fc287999d75af2159579cd3407a316bdee372cbec351f9e4365682d53db.jpg","{"width":11000,"height":5500,"xywh":[6512,2640,112,160],"confidence":0.201,"offset":0.097}","48.514497","7.706015","equirectangular"
"062c443e77ee6b03e6b2de6fa933ff2d06151a2b31a4cabf36a3768ff1035766.jpg","{"width":11000,"height":5500,"xywh":[7488,2448,224,304],"confidence":0.339,"offset":0.191}","48.550188","7.703041","equirectangular"
"06317cc725ca424b0c49514d194a22214d248cdc363acb0085e1229f7f1d83d8.jpg","{"width":11000,"height":5500,"xywh":[640,2720,96,128],"confidence":0.393,"offset":-0.437}","48.596368","7.749383","equirectangular"
"0640df059160e15ab661dcc8a0407d1182d553c68a21a6de0e8c3a36718c4a8e.jpg","{"width":11000,"height":5500,"xywh":[6624,2384,240,320],"confidence":0.526,"offset":0.113}","48.532527","7.704912","equirectangular"
"06587117d90fac3781dd49dcf4771ef8c725b8a058bd55d4fefdf8f21b15744e.jpg","{"width":11000,"height":5500,"xywh":[6000,2704,112,144],"confidence":0.471,"offset":0.051}","48.571471","7.747521","equirectangular"
"066fc51c2f61df34c70f526f6d7aa5d809c3ee1b1eda1caef4eb524b37efdece.jpg","{"width":11000,"height":5500,"xywh":[5008,2704,112,144],"confidence":0.338,"offset":-0.04}","48.571474","7.747458","equirectangular"
"06b5a07361db7eaa6b87732e665f3b0f0ab2bc4dcc26bb963bae9481c46f70e7.jpg","{"width":7680,"height":3840,"xywh":[688,1728,96,112],"confidence":0.382,"offset":-0.404}","48.579298","7.785969","equirectangular"
"06e4a94e9dba01583d0ac175c251dc4038f427df1257bc4098d754b7b62e08dd.jpg","{"width":11000,"height":5500,"xywh":[5824,2768,80,128],"confidence":0.31,"offset":0.033}","48.598845","7.618475","equirectangular"
"06f4133cdef9924ac1c328c0f998d1ea6d4efd6635132bb5bb4ff9c11cc6bb8a.jpg","{"width":11000,"height":5500,"xywh":[7488,2784,144,176],"confidence":0.457,"offset":0.187}","48.541577","7.620796","equirectangular"
"070897237fc570cffef6c1c759a44fa1f2e177171aa7487d84a2b40021417669.jpg","{"width":11000,"height":5500,"xywh":[1312,2816,96,112],"confidence":0.423,"offset":-0.376}","48.502973","7.693415","equirectangular"
"070a88c643a9934679283ceb9354e7e405313a1f1ab59e29a5c3b7d08e296a32.jpg","{"width":11000,"height":5500,"xywh":[704,2656,112,144],"confidence":0.464,"offset":-0.431}","48.537526","7.746848","equirectangular"
"071158c65c7d5fe3a94900170da1a772282a8c8cf3ee08a27a64482be9659d26.jpg","{"width":11000,"height":5500,"xywh":[6448,2688,112,144],"confidence":0.417,"offset":0.091}","48.622141","7.72035","equirectangular"
"07139629ec77142fb504c0d6489ebd71e6144c7bd8d9c2d992f5df05da05cc53.jpg","{"width":11000,"height":5500,"xywh":[784,2848,96,128],"confidence":0.328,"offset":-0.424}","48.520222","7.730493","equirectangular"
"0736ca9d9fcf69d95b84fbb4a63274814294398d5d24982197853f2868bfda4a.jpg","{"width":11000,"height":5500,"xywh":[10912,2544,88,192],"confidence":0.513,"offset":0.496}","48.540939","7.777151","equirectangular"
"074dfd87fbe7ac69c14d310312deebc170e0badd7f7c00659e99f055be8aa717.jpg","{"width":11000,"height":5500,"xywh":[1328,2560,128,160],"confidence":0.428,"offset":-0.373}","48.540634","7.703741","equirectangular"
"0754765a122c604ff13e04191b7d8c933e364ebf3975a746b88eb4b28d263abd.jpg","{"width":11000,"height":5500,"xywh":[5808,2736,112,128],"confidence":0.278,"offset":0.033}","48.502657","7.693428","equirectangular"
"0773ee86edec06951e767fda9a37e871a3f51d2b943176b6396b8694d1a99fc7.jpg","{"width":11000,"height":5500,"xywh":[10208,2544,176,240],"confidence":0.396,"offset":0.436}","48.540139","7.71987","equirectangular"
"07825c518a2c6d633e534d705c70f9cce3d46bdb60b1e67f7d81b04b4794c582.jpg","{"width":11000,"height":5500,"xywh":[8352,2720,144,192],"confidence":0.347,"offset":0.266}","48.602286","7.619614","equirectangular"
"078be8c6df42b3a327fb6adec104a53c44151716d9dc9440bc89065c0f45ff94.jpg","{"width":11000,"height":5500,"xywh":[1136,2640,112,176],"confidence":0.332,"offset":-0.392}","48.615188","7.72699","equirectangular"
"078c2c4fc6b8aeb4b9d8c97ad1ab1141902c4543a79a0363ba283f19d8a24ecf.jpg","{"width":11000,"height":5500,"xywh":[5712,2768,96,112],"confidence":0.448,"offset":0.024}","48.594555","7.739633","equirectangular"
"07eb40fb82ba4c7335fa373fd620ecbde53d2b9b71ee5e9a11973a30f7052455.jpg","{"width":11000,"height":5500,"xywh":[640,2672,96,144],"confidence":0.41,"offset":-0.437}","48.648297","7.727025","equirectangular"
"07f1849ebef3c2b9750a9069e59883aecab8ce50c75f8b416e68c1860338b874.jpg","{"width":11000,"height":5500,"xywh":[7408,2576,96,160],"confidence":0.491,"offset":0.178}","48.5188","7.69982699991389","equirectangular"
"0809af5e8222323c9f5dc4a722d1a6ecfb4d51a4c8dfa7e515b575c2361d9e93.jpg","{"width":11000,"height":5500,"xywh":[3920,2720,112,176],"confidence":0.473,"offset":-0.139}","48.598431","7.751967","equirectangular"
"0874ca74b7954769edc9273bd94c55f8d3d08d0ddd684d5e23354bd9ec9696cc.jpg","{"width":11000,"height":5500,"xywh":[256,2720,112,144],"confidence":0.339,"offset":-0.472}","48.504511","7.694628","equirectangular"
"087fd5e0b23b55f2f505a497eaa18a95aeea590e3516493311a0640904077552.jpg","{"width":11000,"height":5500,"xywh":[1376,2736,128,176],"confidence":0.609,"offset":-0.369}","48.512411","7.71024900009722","equirectangular"
"08ac1fbc63ce01c18cda9e29db0e7c73681b1f8804cfe631d80607bca05fda4e.jpg","{"width":11000,"height":5500,"xywh":[5936,2784,112,144],"confidence":0.32,"offset":0.045}","48.497612","7.689152","equirectangular"
"08ca1d9f4a0cdb9c66810b877d089f922f7ae4daf691a778eb2fe4301b656668.jpg","{"width":11000,"height":5500,"xywh":[6448,2736,176,272],"confidence":0.341,"offset":0.094}","48.508054","7.700268","equirectangular"
"08d2d7b7bb1f2b66f6a5bf099d330a9602cf8d54a2c5a21cb141a6c9ab9ef1e5.jpg","{"width":11000,"height":5500,"xywh":[6944,2672,192,320],"confidence":0.706,"offset":0.14}","48.569961","7.731548","equirectangular"
"091acc1c1d38af674e33134c4b71817c0e709285cd213d3d1f8d1ca0bcb1884f.jpg","{"width":11000,"height":5500,"xywh":[5600,2688,80,112],"confidence":0.387,"offset":0.013}","48.529355","7.693785","equirectangular"
"09287326fd0a1d2b5f810e5f932e0cae5a3a8a102233ba138b5c53cbd2cea31a.jpg","{"width":11000,"height":5500,"xywh":[5968,3344,96,128],"confidence":0.351,"offset":0.047}","48.5257110000806","7.664956","equirectangular"
"0935667e244a2af6004bf92b1f392f89628cca071a8962f345f05c7beddb7e69.jpg","{"width":11000,"height":5500,"xywh":[5776,2608,96,128],"confidence":0.424,"offset":0.029}","48.555652","7.692907","equirectangular"
"096646dbd55c74188213392b2670393ea071b586479de7c786e1383df7722385.jpg","{"width":11000,"height":5500,"xywh":[1440,2560,128,176],"confidence":0.382,"offset":-0.363}","48.49517","7.716763","equirectangular"
"096bffe97b86ec31fa8014fcbf2956e65efcd565ab26c7bd54ee9a878bfdea0a.jpg","{"width":11000,"height":5500,"xywh":[4928,2752,128,160],"confidence":0.366,"offset":-0.046}","48.504727","7.694444","equirectangular"
"099d3e16b35cb657c892245c10edb39611a36a77100c28f092620abd77838a77.jpg","{"width":11000,"height":5500,"xywh":[6144,2608,128,176],"confidence":0.343,"offset":0.064}","48.572893","7.758457","equirectangular"
"09dadd1f54a5477a3ea0b7d53925dbc5f51fdcb8dccc2d897e760f17f53a1d93.jpg","{"width":11000,"height":5500,"xywh":[7072,2768,160,368],"confidence":0.386,"offset":0.15}","48.504522","7.69444700007778","equirectangular"
"0a47386e4172baae27b88b987915373837ba2c6205c3c55db30d18df8f188ae4.jpg","{"width":11000,"height":5500,"xywh":[6736,2448,256,368],"confidence":0.769,"offset":0.124}","48.564346","7.79794299988056","equirectangular"
"0a5cc80d3de5d7bb2518677f6b305ebcc46a68fb9028a57947494243ebd3ff9e.jpg","{"width":11000,"height":5500,"xywh":[1872,2704,112,160],"confidence":0.38,"offset":-0.325}","48.540831","7.742503","equirectangular"
"0a682664d1450f67ba36cacc359360e43ee55f5e30870c5583b454f5d46e0ad5.jpg","{"width":11000,"height":5500,"xywh":[6080,2800,96,128],"confidence":0.385,"offset":0.057}","48.70383","7.710504","equirectangular"
"0a78f3cae3a42dbdc3c637c3b1b95409ee5ab16a1f10a595c1d8359146635446.jpg","{"width":11000,"height":5500,"xywh":[4576,2864,208,288],"confidence":0.301,"offset":-0.075}","48.597187","7.751035","equirectangular"
"0aa7268530b4a1596d0f6b127e6b41f68a06ac75887565fee0a20ada137aa1e7.jpg","{"width":11000,"height":5500,"xywh":[5872,2288,160,208],"confidence":0.714,"offset":0.041}","48.53343","7.782599","equirectangular"
"0aed7cd05d5c95805ce761b86166452a9ebbabbaf1a824ec18e2f93b8e070d30.jpg","{"width":11000,"height":5500,"xywh":[5984,2784,112,144],"confidence":0.544,"offset":0.049}","48.509762","7.714754","equirectangular"
"0afa0c46757655ea88fdcd40d02af3aec55df9538178df1746012a1b9e8fbbb1.jpg","{"width":11000,"height":5500,"xywh":[6320,2720,96,128],"confidence":0.268,"offset":0.079}","48.521901","7.696677","equirectangular"
"0b06f94b5b89e31b4f3db92007374037894ff7195c6dd0d619428d43ed13b22f.jpg","{"width":11000,"height":5500,"xywh":[6272,2736,112,176],"confidence":0.643,"offset":0.075}","48.54081","7.742571","equirectangular"
"0b70ed6b8aaa4a158da9846283b24134794cac8b0a77f5e2b439e0d2771c56af.jpg","{"width":11000,"height":5500,"xywh":[5920,2512,128,176],"confidence":0.448,"offset":0.044}","48.520203","7.740691","equirectangular"
"0b9c62a8aa12b8c6e4e0b74056d588ab9dbc5d1ae53e49b96a8f239e8df4681e.jpg","{"width":11000,"height":5500,"xywh":[1600,2576,128,176],"confidence":0.496,"offset":-0.349}","48.572957","7.758516","equirectangular"
"0bf41c4bc30a48e2856f1710e0de1fe1bc419ef9aa3c4421c660d1d64b416974.jpg","{"width":8192,"height":4096,"xywh":[4496,2064,80,96],"confidence":0.464,"offset":0.054}","48.504584","7.694716","equirectangular"
"0bfa42afda409b1603dcf9d05536d5335bd51cd83bd6a1f154999b22d12ca9dc.jpg","{"width":11000,"height":5500,"xywh":[5936,2880,144,176],"confidence":0.419,"offset":0.046}","48.4992430001278","7.690776","equirectangular"
"0c28e9e230edf402e74dbf7b4e256ede6a0d00e34ff0a598023d62fcc206ae08.jpg","{"width":11000,"height":5500,"xywh":[6528,2640,144,192],"confidence":0.686,"offset":0.1}","48.512046","7.711218","equirectangular"
"0c5b5cea650f7a60ebd33376e23840ebbdcd7e9883b16ce7d146d0600e664999.jpg","{"width":11000,"height":5500,"xywh":[5904,2592,112,144],"confidence":0.318,"offset":0.042}","48.5443309999","7.622645","equirectangular"
"0c5e609768fd56a31caacc3e315382d35c486802ffdc091b451efee9454e3cdd.jpg","{"width":11000,"height":5500,"xywh":[5760,2688,96,128],"confidence":0.491,"offset":0.028}","48.57112","7.733674","equirectangular"
"0c6252b92680e400e698c4c630b63ed1cfc27f4abe0ea22cef366288081f7b39.jpg","{"width":11000,"height":5500,"xywh":[7456,2640,272,576],"confidence":0.424,"offset":0.19}","48.525592","7.665022","equirectangular"
"0c8869b41b578bd9b65286276de7b85552f2a3914d95db4a57624fcae10c5bb9.jpg","{"width":8192,"height":4096,"xywh":[7456,2048,128,192],"confidence":0.499,"offset":0.418}","48.504603","7.694519","equirectangular"
"0cb49c7d1c473cb794d87316001f1f764ce91eb29bf3517d79c2c73ef44cd82e.jpg","{"width":11000,"height":5500,"xywh":[5952,2720,96,144],"confidence":0.336,"offset":0.045}","48.571408","7.729042","equirectangular"
"0cb98cb5fbd7a72167f457628cfee9ef870a90b51ab1c0bdd1fa5de2ac73eac8.jpg","{"width":11000,"height":5500,"xywh":[9136,2544,80,128],"confidence":0.349,"offset":0.334}","48.53591","7.678438","equirectangular"
"0cba6ac47516b3600d0c74f683f2d05424b82043b116462ad704640029a46670.jpg","{"width":11000,"height":5500,"xywh":[6784,2288,336,576],"confidence":0.372,"offset":0.132}","48.488822","7.729856","equirectangular"
"0cc8247c102cad082b25007b0bfc27c6fb9ef055bd9168ed0dc17184a2f40baa.jpg","{"width":8192,"height":4096,"xywh":[4496,2016,96,112],"confidence":0.349,"offset":0.055}","48.512517","7.78743","equirectangular"
"0cfa67ae84dd0c02f51b22dd6459f849c776bbea384aeae76be0b8d7af8b37d9.jpg","{"width":11000,"height":5500,"xywh":[6096,2768,96,128],"confidence":0.499,"offset":0.059}","48.551706","7.649241","equirectangular"
"0d02f62f9715a2165f6203a2ea058506da4f4b239f7621543850f10b97fcd073.jpg","{"width":11000,"height":5500,"xywh":[6256,2752,208,272],"confidence":0.465,"offset":0.078}","48.516744","7.670754","equirectangular"
"0d178228a668cc29d42ca940ba54577101d2c811ffe681f26926bdc9ab702fde.jpg","{"width":8192,"height":4096,"xywh":[160,1904,96,128],"confidence":0.361,"offset":-0.475}","48.538453","7.788832","equirectangular"
"0d97f4ae04f12b2f2eed5e04f5eae3fddd8db39677ae7656794a5bf8c608cded.jpg","{"width":11000,"height":5500,"xywh":[6368,2640,208,288],"confidence":0.437,"offset":0.088}","48.525285","7.667123","equirectangular"
"0da6816fd8479f8a3bb9b6f1d1fd8093a14a34f95a8a5bef19a98c049a978f36.jpg","{"width":11000,"height":5500,"xywh":[416,2576,128,160],"confidence":0.315,"offset":-0.456}","48.47165","7.749282","equirectangular"
"0e5191a7c9302dccd71f6d515b2eaf3c0606e3738069f32d4534a30fdfb354e2.jpg","{"width":11000,"height":5500,"xywh":[3760,2864,96,128],"confidence":0.407,"offset":-0.154}","48.656606","7.721826","equirectangular"
"0e6eeb2cda14d77e226271a30580d96d4407b1ec36a0dbaacd69c0e62dbba827.jpg","{"width":11000,"height":5500,"xywh":[1328,2704,176,304],"confidence":0.428,"offset":-0.371}","48.59921","7.61683","equirectangular"
"0e7d7c44b29ed9f1c785fc83a65c3e16f8c5cb04d60f84309b52ff79d416ade9.jpg","{"width":11000,"height":5500,"xywh":[6464,2800,192,256],"confidence":0.783,"offset":0.096}","48.51235","7.71033300009444","equirectangular"
"0e8e4f7df1cf54419b8ab62ce1e2c8603b0751b077f439b683245c063935fa32.jpg","{"width":11000,"height":5500,"xywh":[6128,2752,96,128],"confidence":0.283,"offset":0.061}","48.589181","7.709225","equirectangular"
"0ebb4e9e3bd8fb715e57c5a8f6200f79085fdf3b06ac454e69316a93b3bbc09d.jpg","{"width":11000,"height":5500,"xywh":[848,2624,128,160],"confidence":0.474,"offset":-0.417}","48.520209","7.740745","equirectangular"
"0eca8637c87ee0b8845813594f764f6d54ba0f2acaeaf79752301f60054e9d6a.jpg","{"width":11000,"height":5500,"xywh":[4912,2720,96,144],"confidence":0.441,"offset":-0.049}","48.551193","7.653164","equirectangular"
"0ed5eb2b48f81924763a8a98f275426b757279d2955f1f61ab1bbef6b7645021.jpg","{"width":11000,"height":5500,"xywh":[1200,2704,96,144],"confidence":0.38,"offset":-0.387}","48.51881","7.667231","equirectangular"
"0eeb653415f15ddbec56efe31a5bcbffd588015c076c222bb4860e28078826cc.jpg","{"width":11000,"height":5500,"xywh":[6400,2496,288,400],"confidence":0.28,"offset":0.095}","48.488459","7.762896","equirectangular"
"0f29f83abe33226245077ad0dc43c4dc1a0892fcd1058b0607ee4c20b0ed1f7d.jpg","{"width":8192,"height":4096,"xywh":[336,1792,128,208],"confidence":0.417,"offset":-0.451}","48.538524","7.788945","equirectangular"
"0f2abb89d6f7b528968cb494a230b1fab3b7be3a096cf0cb70c27c053e66ef0b.jpg","{"width":11000,"height":5500,"xywh":[672,2656,176,240],"confidence":0.7,"offset":-0.431}","48.466387","7.748893","equirectangular"
"0f386289c24042e54407926263c2d0fbea8598ad7bee798f8dc1285597019027.jpg","{"width":11000,"height":5500,"xywh":[512,2672,240,288],"confidence":0.384,"offset":-0.443}","48.5991969999167","7.616668","equirectangular"
"0f8ec66c14c255ee18f42c8aba24976780cf075651ebe4f1bd8b5ffbf984cab8.jpg","{"width":11000,"height":5500,"xywh":[6352,2432,192,288],"confidence":0.495,"offset":0.086}","48.492376","7.768073","equirectangular"
"0fc537c3fc54c26e6cf045876272ff1b8508027ba1b9c940dd8b9d76a2dca1f5.jpg","{"width":11000,"height":5500,"xywh":[7184,2864,112,160],"confidence":0.317,"offset":0.158}","48.589923","7.732242","equirectangular"
"0fc78c4af4ec586685ab7ab07a89cbd6cd8abe4366b3dcfbe3e90d0138abda8f.jpg","{"width":11000,"height":5500,"xywh":[6160,2720,96,128],"confidence":0.359,"offset":0.064}","48.569786","7.731569","equirectangular"
"0fce1f3e0def9339a2b9f9f847ce1a811fa0b0eb6760edfbc139540b2743c0e5.jpg","{"width":8192,"height":4096,"xywh":[288,2032,80,112],"confidence":0.38,"offset":-0.46}","48.519071","7.667042","equirectangular"
"100958bf5d1cadc1847cfd7df3993db97a4b637fd95187e0e302741e593750fb.jpg","{"width":11000,"height":5500,"xywh":[6000,2816,112,144],"confidence":0.464,"offset":0.051}","48.512384","7.710214","equirectangular"
"104aa9d871482c7efcb795504ca0dd6f9712fdaa495a777e6ad511820fe72e05.jpg","{"width":11000,"height":5500,"xywh":[6432,2544,320,416],"confidence":0.791,"offset":0.099}","48.537825","7.745628","equirectangular"
"108d84344de425a42447dc7a64080c58ace47267e56435f09142aaa5ac7b7461.jpg","{"width":11000,"height":5500,"xywh":[1104,2688,96,160],"confidence":0.459,"offset":-0.395}","48.584894","7.72596099991667","equirectangular"
"10a4700efe18601e7ee867ae1f4a21c77ca1a9e506150c69f0b42f4b07ceeed3.jpg","{"width":8192,"height":4096,"xywh":[496,1984,80,112],"confidence":0.408,"offset":-0.435}","48.499199","7.77513","equirectangular"
"10bdbbcdff0f7882239b9d64c0e0dd9fd48498cbfcacef8242b070b2e7c6c803.jpg","{"width":11000,"height":5500,"xywh":[6112,2736,96,128],"confidence":0.505,"offset":0.06}","48.551705","7.649224","equirectangular"
